sentence1,sentence2,label
রোহিঙ্গাদের ছাড়াই মিয়ানমারের জাতীয় নির্বাচন,মিয়ানমারে সকাল থেকে শুরু হচ্ছে নির্বাচন,0
"করোনার মধ্যে মিয়ানমারে চলছে ভোটগ্রহণ, সু চির সম্ভাবনা কতটুকু?",মিয়ানমারে সকাল থেকে শুরু হচ্ছে নির্বাচন,0
রোহিঙ্গাদের ছাড়াই মিয়ানমারে নির্বাচন আজ,মিয়ানমারে নির্বাচনে ভোটগ্রহণ চলছে,0
রোহিঙ্গাদের ছাড়াই মিয়ানমারে নির্বাচন আজ,মিয়ানমারে সাধারণ নির্বাচনের ভোট চলছে,0
রোহিঙ্গাদের ছাড়াই মিয়ানমারে নির্বাচন আজ,রোহিঙ্গাদের বাদ রেখেই মিয়ানমারের সাধারণ নির্বাচন আজ,1
রোহিঙ্গাদের ছাড়াই মিয়ানমারে নির্বাচন আজ,"জিতছেন সু চি, আবার হারছে রোহিঙ্গারা?",0
মিয়ানমারে সাধারণ নির্বাচনের ভোটগ্রহণ চলছে,মিয়ানমারে নির্বাচনে ভোটগ্রহণ চলছে,1
মিয়ানমারে সাধারণ নির্বাচনের ভোটগ্রহণ চলছে,মিয়ানমারে সাধারণ নির্বাচনের ভোট চলছে,1
মিয়ানমারে সাধারণ নির্বাচনের ভোটগ্রহণ চলছে,"জিতছেন সু চি, আবার হারছে রোহিঙ্গারা?",0
মিয়ানমারে নির্বাচনে ভোটগ্রহণ চলছে,মিয়ানমারে সাধারণ নির্বাচনের ভোট চলছে,1
মিয়ানমারে নির্বাচনে ভোটগ্রহণ চলছে,"জিতছেন সু চি, আবার হারছে রোহিঙ্গারা?",0
মিয়ানমারে সাধারণ নির্বাচনের ভোট চলছে,"জিতছেন সু চি, আবার হারছে রোহিঙ্গারা?",0
রোহিঙ্গাদের বাদ রেখেই মিয়ানমারের সাধারণ নির্বাচন আজ,"জিতছেন সু চি, আবার হারছে রোহিঙ্গারা?",0
নির্বাচনের আগেই 'গণতন্ত্রের জীবনীশক্তি খর্ব' করছে মিয়ানমার,"মিয়ানমারে নির্বাচন রবিবার, সু চিতে বিমুখ উপজাতিরা",0
নির্বাচনের আগেই 'গণতন্ত্রের জীবনীশক্তি খর্ব' করছে মিয়ানমার,রোহিঙ্গা ইস্যুতে কার কী অবস্থান,0
