sentence1,sentence2,label
পশ্চিম প্রশান্ত মহাসাগরের মার্কিন দ্বীপ গুয়াম লক্ষ্য করে ক্ষেপণাস্ত্র ছোড়ার হুমকি দিয়েছে উত্তর কোরিয়া।,পাশাপাশি উত্তর কোরিয়া মার্কিন যুক্তরাষ্ট্রের অন্যতম সেনা ঘাঁটি গুয়াম দ্বীপে হামলার হুমকি দেয়৷,1
এক সুদূরপ্রসারী দৃষ্টিভঙ্গি গড়ে তুলুন,"আপনি নিশ্চিত থাকতে পারেন যে, যিহোবা খুবই খুশি হবেন, যখন আপনার সিদ্ধান্তগুলো অন্যদের বিবেকের প্রতি আপনার চিন্তাকে প্রতিফলিত করে।",1
খোদার কাছেও আমার কৃতজ্ঞতার শেষ নেই।,আল্লাহর কাছে অশেষ কৃতজ্ঞতা প্রকাশ করেছিল মনে মনে।,1
ফলে ময়নাতদন্তের রিপোর্টের অপেক্ষা করা হচ্ছে।,অপেক্ষা করা হচ্ছে ময়না-তদন্তের রিপোর্টেরও।,1
বাস চলাচল বন্ধ থাকায় ভিড় বেড়েছে ট্রেনে।,মেট্রো বন্ধের জেরে বাসেও বাদুরঝোলা ভিড়।,1
"তিনি বললেন -- ''আমরা শীঘ্রই তোমার বাহু শক্তিশালী করব তোমার ভাইকে দিয়ে, আর তোমাদের উভয়ের জন্য আমরা ক্ষমতা দেবো, কাজেই তারা তোমাদের নাগাল পাবে না, -- আমাদের নিদর্শনাবলী নিয়ে, -- তোমরা দুজন ও যারা তোমাদের অনুসরণ করে তারা বিজয়ী হবে।’’","আল্লাহ বললেন, আমি তোমার বাহু শক্তিশালী করব তোমার ভাই দ্বারা এবং তোমাদের প্রধান্য দান করব। ফলে, তারা তোমার কাছে পৌছাতে পারবে না। আমার নিদর্শনাবলীর জোরে তোমরা এবং তোমাদের অনুসারীরা প্রবল থাকবে।",1
সে পুরোপুরি হকচকিয়ে গেল।,তার একেবারে পুরোপুরি মাথা খারাপ হয়ে গেল।,1
তাতে হজমশক্তি বৃদ্ধি পায়।,হজম ক্ষমতা ভালো করে।,1
তবে একমাত্র শালি বলেই হয়তো যায়নি!,কিন্তু সেই আশা পূরণ নাও হতে পারে!,1
অযোধ্যা নিয়ে সুপ্রিম কোর্টের রায়কে স্বাগত জানালেন কেন্দ্রীয় স্বরাষ্ট্রমন্ত্রী তথা বিজেপির সভাপতি অমিত শাহ।,"অযোধ্যা নিয়ে সুপ্রিম কোর্টের রায় স্বাগত, বললেন অমিত শাহ",1
তিনি বললেন -- ''আমার প্রভু! ন্যায়পরায়ণতার সাথে বিচার করে দাও।’’ আর আমাদের প্রভু পরম করুণাময় যাঁর সাহায্য প্রার্থনীয় তোমরা যা আরোপ কর তার বিরুদ্ধে।,"পয়গাম্বর বললেনঃ হে আমার পালনকর্তা, আপনি ন্যায়ানুগ ফয়সালা করে দিন। আমাদের পালনকর্তা তো দয়াময়, তোমরা যা বলছ, সে বিষয়ে আমরা তাঁর কাছেই সাহায্য প্রার্থনা করি।",1
